"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary","CreditScore"
4937,0,34,"France","1","Male",112572.39,1,165626.6,574
4387,0,33,"Spain","0","Male",150092.8,1,91055.27,605
4825,0,42,"France","1","Female",150507.21,2,169964.12,733
3769,0,36,"Germany","1","Male",142400.77,1,176763.27,746
3947,0,41,"France","0","Female",0,1,163331.65,678
5374,0,26,"Germany","0","Male",148088.11,1,74510.65,745
7788,0,41,"France","0","Male",146566.01,1,28667.56,645
7396,0,55,"Germany","1","Male",0,2,171340.68,785
8118,1,38,"Spain","0","Male",0,3,5790.9,529
8486,0,36,"France","1","Male",83116.68,1,27597.76,632
8862,0,43,"Spain","1","Male",144880.34,1,39016.43,651
9178,0,32,"France","1","Male",120879.73,2,78896.59,810
7318,1,43,"Germany","0","Male",128284.45,1,15306.29,753
6282,0,74,"Spain","1","Female",0,2,161326.73,693
3658,1,42,"Spain","0","Female",93249.4,1,56053.06,717
8488,0,32,"Spain","1","Female",0,2,18924.92,850
9650,0,28,"Spain","0","Male",109161.25,1,152987.42,563
4141,0,29,"France","0","Female",0,1,82422.97,744
4695,0,38,"France","1","Female",92618.62,1,106977.53,553
5039,0,58,"France","0","Female",167685.56,1,57929.9,660
6568,0,29,"France","1","Male",43504.42,1,119327.75,744
5032,0,55,"Spain","0","Female",72549,1,17095.49,645
8192,0,38,"France","0","Female",0,2,149807.01,646
9174,0,63,"Spain","1","Male",0,2,105155.66,590
6037,0,41,"France","0","Female",141806.46,1,147700.78,793
3437,0,42,"Spain","0","Female",97009.15,1,147794.63,669
4012,0,56,"Spain","0","Male",0,1,80553.87,686
3717,0,39,"France","1","Male",0,2,76476.05,716
7008,1,33,"Germany","1","Female",111288.18,1,149170.25,706
5749,0,33,"France","0","Female",137388.01,2,34430.16,568
5838,0,44,"France","1","Female",0,2,182495.7,823
4453,0,35,"Germany","1","Female",131101.04,1,192852.67,767
6251,1,41,"France","0","Male",85891.55,1,74135.48,816
9049,0,37,"France","1","Male",0,1,116141.72,754
6169,0,45,"Spain","1","Male",0,2,95025.27,735
4321,0,30,"France","1","Female",68375.27,2,124720.68,682
5452,0,50,"France","0","Male",191808.73,1,97640.2,602
4062,0,21,"France","1","Female",0,2,139259.54,741
3073,0,48,"Spain","1","Female",0,2,95794.98,626
6841,0,61,"France","0","Male",160541,2,142223.94,642
6606,1,47,"France","1","Male",135133.39,1,179521.24,675
9718,0,41,"Spain","1","Male",0,2,60972.84,413
8591,0,33,"Germany","1","Female",92246.14,2,91346.03,699
6970,0,37,"France","1","Male",106242.67,1,166678.28,676
6777,0,42,"France","0","Female",0,2,35673.42,756
9487,0,45,"France","1","Male",0,2,36193.07,518
9801,0,27,"Spain","0","Male",0,2,26848.25,687
5176,1,38,"France","0","Female",171913.87,1,51820.87,478
5680,0,39,"France","0","Female",0,2,144275.39,701
4704,0,28,"France","0","Male",0,2,53394.12,619
9350,0,25,"France","1","Male",0,2,16459.37,630
8465,0,50,"France","0","Male",0,2,41248.8,786
6006,0,64,"Spain","1","Female",0,1,177355.8,627
7832,0,29,"France","1","Male",0,1,158071.69,509
9158,1,52,"Germany","0","Male",92466.21,1,163558.36,841
4259,0,28,"Spain","1","Female",128412.61,1,139024.31,728
9375,0,39,"Spain","1","Female",0,2,98661.27,467
5998,0,28,"Spain","1","Female",0,1,144275.39,850
9356,1,31,"Germany","0","Male",138292.64,2,194310.1,480
4221,1,42,"Germany","1","Female",103362.14,1,174667.65,552
3784,0,22,"France","1","Female",140197.71,2,192633.85,799
7258,0,40,"Germany","1","Female",144757.97,1,166656.18,606
8923,0,79,"Germany","1","Female",126935.98,1,57995.74,714
3325,0,45,"France","0","Female",76554.06,1,47349,618
9539,0,30,"France","0","Female",145222.99,2,152996.89,520
9156,0,35,"France","0","Female",0,2,39511.61,767
7491,0,57,"France","0","Female",120962.13,1,23305.01,589
8980,1,47,"France","0","Female",95668.82,2,32080.69,686
6686,0,27,"Germany","0","Female",0,2,8342.35,610
4281,1,77,"Germany","0","Female",126725.25,1,195259.31,716
4858,1,39,"Spain","0","Male",79656.81,1,67131.3,760
6166,0,34,"Germany","1","Male",141806,2,183494.87,746
8685,0,42,"Germany","1","Male",95293.86,2,80607.33,606
6397,0,25,"Spain","0","Male",0,1,10579.72,793
4374,0,40,"Germany","1","Male",125725.02,1,50783.1,733
6719,0,35,"Spain","1","Male",112330.83,1,91001.02,629
9842,0,56,"Spain","0","Male",0,2,140579.17,674
3454,0,43,"Spain","0","Male",0,2,43956.83,685
5506,0,43,"France","0","Female",0,1,96754.8,683
5332,1,47,"France","0","Female",89799.46,2,13783.77,640
5353,0,40,"France","0","Male",0,2,145111.37,687
3324,0,30,"Germany","0","Female",143340.44,2,126233.18,551
8707,1,45,"Germany","1","Female",109032.23,1,155407.21,514
9935,0,31,"France","1","Male",114779.35,1,68600.36,785
3210,0,29,"Spain","1","Male",125095.94,2,168924.41,577
4491,0,23,"France","1","Female",0,2,777.37,553
4418,0,33,"France","1","Male",156297.58,2,166102.61,520
8869,0,41,"France","0","Male",79460.98,2,139259.54,655
8846,0,37,"France","0","Female",113143.12,1,160828.98,516
4867,1,43,"France","0","Female",144094.2,1,65501.91,673
3736,0,31,"France","1","Male",115341.19,1,164255.69,646
5477,0,33,"France","1","Male",137853,1,90273.85,494
4398,0,39,"Spain","1","Male",0,2,123998.52,726
8865,1,44,"France","0","Male",143391.07,1,123218.81,580
3310,1,40,"Germany","1","Male",134378.89,1,17160.94,652
5766,1,39,"France","0","Female",0,2,53222.15,688
5615,1,45,"Germany","0","Female",132746.2,1,26628.88,767
9297,0,24,"Germany","0","Female",111096.91,1,19762.88,755
3084,0,45,"Germany","0","Male",152880.97,1,162478.11,730
6181,0,37,"France","1","Male",138772.15,1,123872,502
8522,0,20,"France","0","Male",0,2,187638.34,556
4953,0,40,"France","0","Male",130368.31,1,105642.43,558
5442,0,42,"France","1","Male",100359.54,1,46038.28,676
8454,0,30,"France","1","Male",0,2,38784.42,677
3434,0,36,"France","0","Female",91711.59,1,95393.43,676
7772,0,25,"France","1","Male",0,2,105096.82,572
3197,0,31,"Germany","0","Female",117700.86,1,21343.74,477
3377,1,46,"Germany","0","Male",110597.76,1,160122.66,638
5781,0,38,"Germany","0","Female",107199.75,1,146398.51,451
3399,1,39,"Germany","0","Female",157691.98,1,133600.89,754
8495,0,37,"France","1","Male",0,1,100127.71,783
5829,0,32,"France","0","Female",106086.42,2,20670.1,659
7718,0,28,"Germany","0","Female",99705.69,2,146723.72,700
5218,0,37,"France","1","Female",0,3,81514.06,641
3286,0,25,"France","1","Female",108244.82,1,103573.96,710
4011,0,30,"France","0","Female",0,2,41642.29,633
8714,0,32,"France","1","Female",0,1,150684.23,680
6457,1,60,"France","1","Female",0,4,160835.3,618
8272,0,31,"France","1","Male",0,2,178667.7,535
8470,0,43,"France","0","Male",100013.51,1,114774.35,632
9005,0,30,"France","0","Male",0,1,37065.66,700
5010,0,19,"Spain","1","Male",130274.22,3,133535.29,756
5770,0,60,"Spain","0","Female",78539.84,2,19302.78,597
7937,1,57,"Germany","1","Female",83495.11,1,74588.41,589
8599,0,30,"France","1","Male",90727.79,2,39288.11,563
9432,0,33,"France","1","Male",82161.7,2,78698.09,731
6987,1,47,"Germany","0","Female",128605.32,1,88120.78,525
5436,0,29,"France","0","Female",141581.71,2,98309.27,790
4527,0,57,"France","1","Male",135392.31,2,122449.18,725
6928,1,37,"Germany","1","Male",116509.99,2,149517.71,647
5797,1,25,"France","1","Male",0,3,49594.19,783
3495,0,60,"France","1","Female",120328.88,1,142963.29,720
3933,0,26,"France","1","Male",123675.69,1,166458.41,637
4155,0,36,"Spain","1","Female",44054.84,1,73329.08,614
8380,0,67,"France","1","Male",0,2,103945.58,516
4348,0,48,"France","0","Male",0,2,92320.37,563
3519,1,53,"France","1","Female",124969.13,1,62514.65,386
9837,0,40,"France","1","Female",0,2,127939.19,555
5346,0,35,"France","0","Male",146011.4,1,50249.16,617
8668,0,38,"Spain","0","Male",0,1,174118.93,694
6306,0,40,"France","0","Female",129860.37,1,17992.94,556
9022,1,43,"France","0","Male",132412.38,1,69584.3,684
3980,0,36,"Spain","1","Male",0,2,125557.95,596
3751,1,49,"Spain","0","Female",96296.78,1,190457.87,727
7554,1,39,"Spain","0","Female",207034.96,2,157694.76,643
3975,0,31,"France","1","Female",81480.27,2,65234.6,561
8968,0,28,"France","1","Female",150777.72,1,164394.65,756
7662,0,50,"Spain","1","Female",101457.14,2,79101.67,727
6583,1,56,"France","1","Female",0,3,94248.16,815
8273,0,22,"Spain","0","Male",0,2,166177.3,554
5716,0,31,"France","1","Female",102575.04,1,11043.54,553
3450,1,35,"Spain","1","Male",0,1,83256.26,612
3811,1,59,"Spain","0","Female",0,1,163365.85,728
3380,1,45,"France","0","Male",142084.04,4,188305.85,692
7671,0,25,"France","0","Female",94049.92,2,106837.06,522
4150,0,33,"France","1","Male",124240.93,2,141652.2,787
7678,1,49,"Spain","1","Male",0,1,25867.67,850
3389,0,24,"Spain","0","Female",177799.83,2,169386.81,850
5547,0,37,"Germany","0","Female",0,2,77178.42,678
5493,0,55,"France","1","Male",139393.19,1,121365.45,482
5542,0,41,"Germany","0","Female",81733.74,2,184544.59,740
9764,0,50,"France","1","Female",153590.73,2,130910.78,729
8009,0,38,"Germany","0","Female",97565.74,2,144390.75,770
5347,0,30,"France","1","Male",143396.54,2,898.51,520
7024,0,41,"Germany","1","Female",139659.04,1,62390.59,643
7605,0,50,"Germany","1","Female",123936.54,1,122547.58,510
9365,0,25,"Germany","0","Female",0,2,50457.2,790
5540,0,36,"France","0","Male",0,2,14956.44,597
6096,0,32,"Spain","1","Female",0,1,28797.32,649
8206,0,25,"Germany","0","Male",83501.66,2,128841.31,686
4759,0,40,"France","1","Male",0,2,34941.23,708
8419,0,38,"France","1","Male",0,2,195977.75,726
3463,0,35,"Germany","0","Female",165149.13,2,64722.61,632
4097,0,29,"France","0","Female",112727.06,2,183752.91,494
5679,0,48,"Germany","1","Male",85915.52,1,23860.5,733
4145,1,53,"France","0","Male",63663.93,1,27509.52,607
7175,0,40,"France","0","Female",0,1,167889.1,654
7360,1,24,"Germany","1","Male",112045.67,1,119708.21,829
7607,1,33,"France","0","Male",100337.96,3,29346.1,733
6600,0,28,"France","1","Male",0,2,2151.17,613
3921,0,33,"France","0","Male",156007.09,1,1173.23,679
7513,0,40,"Germany","1","Female",99660.13,2,115719.08,561
3085,1,54,"Spain","0","Female",0,1,153482.91,596
5335,0,41,"France","1","Female",0,2,178.19,811
4500,0,31,"France","0","Female",0,1,27474.81,674
5020,0,27,"Germany","1","Male",137389.77,2,26265.18,850
7279,0,37,"Spain","1","Male",177657.35,1,77142.32,600
9320,0,26,"France","0","Female",98723.67,1,144808.37,687
7822,0,40,"France","1","Female",105792.49,1,103232.6,645
8032,0,53,"Germany","0","Female",134729.99,2,132702.64,712
8254,0,33,"France","1","Male",0,1,57088.97,609
5802,0,47,"Spain","1","Female",0,2,112366.98,850
4177,0,35,"Spain","1","Female",0,3,88658.73,598
8307,0,33,"Germany","1","Male",156570.86,1,37140.2,592
4247,1,37,"Germany","0","Male",0,1,177480.45,732
5475,0,49,"France","1","Male",120108.56,1,183421.76,721
7602,0,32,"Spain","1","Male",131945.94,4,159737.56,542
9706,0,29,"France","1","Male",127414.55,1,134459.12,802
8444,0,48,"France","0","Female",0,2,149772.61,705
4901,1,60,"France","0","Female",92887.06,1,170138.68,802
9944,1,39,"Spain","0","Female",130051.66,2,149814.68,737
4602,0,31,"France","0","Male",113193.51,2,54706.75,722
3078,0,30,"Germany","0","Male",143829.2,2,100127.71,766
3545,0,45,"Spain","0","Female",112994.65,1,198398.68,693
3596,1,38,"France","1","Female",118233.81,1,24765.53,593
3003,0,52,"Spain","1","Male",0,2,32246.63,579
8578,0,66,"France","1","Male",0,1,15928.49,560
8025,0,35,"France","0","Female",135984.15,2,186778.89,606
4965,0,36,"France","0","Female",0,2,133465.57,739
9043,0,35,"France","0","Female",0,2,94820.85,718
3086,1,34,"France","1","Male",117799.28,1,146154.06,581
8852,0,48,"France","0","Female",148116.48,1,116973.48,540
5651,1,54,"Germany","0","Female",0,1,138906.85,622
4176,1,37,"Germany","0","Male",99811.44,1,41788.25,768
3175,0,34,"France","1","Male",0,2,102908.63,608
6729,0,36,"France","1","Male",0,2,93249.26,448
3221,0,33,"France","0","Female",99529.7,1,142911.99,507
4107,0,40,"Germany","0","Male",0,2,82969.61,622
9135,1,28,"Germany","0","Male",0,1,158887.09,651
5382,1,31,"France","1","Male",0,1,186476.91,554
4302,0,33,"France","1","Male",0,2,9679.28,691
7463,1,62,"Spain","1","Female",131355.3,3,112340.2,564
3106,0,39,"France","1","Female",0,2,118272.07,678
6731,0,40,"France","1","Female",122417.17,2,134509.47,562
6451,0,47,"Germany","1","Male",137774.11,2,151902.78,644
6330,1,44,"France","0","Female",110240.04,1,183980.56,668
5171,1,50,"Spain","0","Female",97440.02,1,184758.17,785
7984,0,30,"France","1","Male",78133.15,2,174225.88,595
7870,0,30,"France","1","Female",70729.17,1,160948.87,619
7386,0,58,"Germany","1","Male",170113,2,10494.64,710
9635,0,49,"France","0","Male",0,2,192440.54,596
4586,0,47,"France","0","Male",0,2,182099.71,717
9418,1,33,"Germany","0","Female",0,1,144413.92,791
9250,0,40,"France","0","Male",0,2,62933.03,590
9653,1,46,"France","0","Female",113909.69,3,92320.37,753
4581,0,37,"France","0","Male",165252.52,4,98413.1,627
5459,1,37,"France","0","Female",138456.03,2,124749.08,614
6775,0,31,"Spain","1","Male",0,2,79078.91,667
3228,0,34,"Spain","0","Male",125474.44,1,198929.84,687
9423,0,29,"Spain","1","Male",104982.57,1,49424.6,516
7561,0,38,"France","0","Male",0,2,170563.73,668
5134,0,36,"France","0","Female",0,2,49725.16,632
8243,1,48,"Germany","0","Female",0,1,85644.06,781
6967,0,37,"France","0","Female",143988,2,20708.6,601
4039,0,33,"Spain","1","Female",0,2,196517.43,635
8551,0,36,"Germany","1","Female",108913.84,2,140460.01,548
8121,0,37,"France","0","Male",120320.54,1,96463.25,661
8068,0,70,"France","1","Male",190479.48,1,36483.52,799
6393,0,53,"Spain","0","Male",160454.15,2,101168.9,549
3283,0,35,"Spain","1","Male",161613.94,2,148238.16,649
4879,0,30,"Spain","1","Female",0,2,199505.53,729
4040,1,45,"Germany","0","Female",79962.92,2,47428.73,655
6011,0,69,"France","1","Female",0,2,156105.03,512
8673,0,32,"France","1","Male",145807.59,1,3064.65,415
9118,0,26,"France","1","Male",121581.56,2,151325.24,543
9576,0,42,"France","1","Male",0,2,85687.09,567
7664,0,35,"Spain","1","Male",161637.75,1,20008.46,593
4719,1,37,"Germany","0","Male",120105.43,1,7919.08,507
3704,0,25,"Germany","1","Male",117691,2,132210.49,628
9707,0,37,"France","0","Female",0,2,86242.18,616
8691,0,35,"France","1","Female",0,2,149614.81,732
8234,1,39,"Germany","0","Male",121523.51,1,161655.55,581
3966,0,30,"France","0","Male",96643.32,1,182059.28,636
3524,0,52,"France","1","Female",0,2,118429.02,725
4596,1,37,"France","1","Female",102742.91,1,117948,750
5736,0,26,"France","0","Male",73070.18,1,25165.36,828
5263,0,63,"Spain","1","Male",0,1,41724.72,613
9925,0,41,"France","0","Male",0,2,65816.53,613
4206,0,28,"France","0","Male",88915.37,1,72330.46,651
4576,0,38,"France","0","Male",129728.6,1,89289.54,747
9471,0,30,"Germany","1","Female",0,2,65951.65,635
5264,0,50,"Germany","1","Male",94504.35,1,5078.9,726
3007,0,40,"France","1","Female",77701.64,1,63218.85,830
7134,0,31,"France","0","Female",118100.59,2,103165.15,718
7242,0,34,"France","0","Female",0,3,195074.62,692
9514,0,29,"Spain","0","Female",77776.39,1,4092.75,809
3529,0,60,"France","0","Male",82407.51,1,139451.98,561
9473,0,38,"Spain","0","Female",110939.3,1,145759.93,784
7517,1,37,"Germany","0","Male",116880.53,1,172718.35,522
6400,1,44,"Germany","0","Female",113957.01,2,143952.24,705
7993,0,36,"Spain","0","Male",91070.43,2,13549.34,617
4811,0,28,"France","1","Female",91219.29,2,190208.23,620
3737,0,38,"Spain","0","Male",130056.23,1,92131.54,663
7075,0,29,"France","1","Female",0,2,84584.69,609
7973,0,37,"Spain","1","Male",0,2,119484.01,790
8677,1,74,"Spain","0","Male",139561.46,1,43435.43,551
7158,1,40,"France","0","Female",0,1,170332.67,658
7586,1,61,"Spain","0","Male",0,2,22447.85,609
3818,0,70,"Spain","0","Male",0,2,99503.19,531
8849,1,62,"Germany","1","Female",132508.3,1,161304.68,591
3868,0,33,"France","0","Male",0,2,96864.36,655
3391,0,51,"France","0","Male",113208.86,2,149457.81,675
3530,0,23,"France","0","Male",126725.25,1,134676.72,648
8845,0,32,"Germany","0","Female",113447.01,1,82084.3,741
3826,0,29,"France","0","Female",0,2,4696.44,850
4567,1,35,"France","0","Male",0,1,23598.23,632
4940,0,41,"Germany","0","Male",92467.58,1,38270.47,619
3512,0,30,"Germany","0","Female",89364.91,1,184230.23,664
8975,0,45,"France","0","Male",141546.35,2,57904.22,775
9502,0,57,"Germany","0","Male",106938.11,2,53087.98,595
7848,0,29,"Germany","0","Female",99027.61,2,23860.5,443
5209,0,44,"Spain","0","Male",88915.85,1,69697.74,598
7432,0,34,"France","1","Female",117731.79,2,170392.59,662
6291,1,30,"France","1","Male",121197.64,1,72577.33,520
5351,0,41,"Spain","1","Male",0,2,40807.26,775
7784,0,57,"Spain","0","Male",119547.46,1,42693.65,762
8653,0,34,"France","1","Male",195926.39,1,4389.4,802
7801,0,36,"Spain","1","Male",92140.15,1,134942.45,792
6621,0,40,"France","1","Male",112652.08,1,129975.34,455
7560,0,36,"France","0","Female",0,2,32845.32,562
5652,1,39,"France","1","Female",0,2,147093.84,611
5094,0,56,"Spain","1","Female",145222.99,2,54132.93,682
8945,0,27,"France","0","Male",0,2,198091.81,605
8592,1,42,"Spain","0","Female",99056.22,2,154347.95,563
7574,0,41,"France","0","Female",92140.15,1,30886.35,686
9560,0,42,"Germany","1","Male",0,2,195978.86,632
6577,0,37,"France","1","Female",62610.96,1,171039.56,746
4768,0,57,"France","1","Female",118307.57,2,136120.29,540
9928,0,52,"Germany","1","Male",66582.81,1,22485.64,695
8547,0,25,"Germany","0","Female",79543.59,1,38772.82,515
4507,0,50,"France","1","Male",0,3,177355.8,822
8007,0,27,"France","1","Female",96654.72,2,152740.16,850
7402,0,40,"France","1","Male",0,1,32319.93,799
9566,0,32,"France","1","Female",0,2,112664.24,501
9556,1,41,"France","0","Male",91536.93,1,191468.78,598
9132,0,35,"France","0","Female",100768.77,1,57962.41,660
3168,0,38,"France","1","Female",0,1,114442.66,682
8336,1,30,"Spain","0","Female",0,2,194273.2,644
3008,0,29,"Spain","1","Female",93617.07,1,20652.69,687
3148,0,52,"France","1","Female",140900.97,1,57064.57,560
8048,0,38,"Spain","0","Female",0,1,168460.12,635
7155,0,35,"France","1","Male",75915.75,1,150507.43,725
7847,0,43,"France","0","Female",0,2,2465.8,850
9683,0,31,"Germany","1","Female",117153,2,100153.43,562
9726,0,32,"Germany","1","Male",114084.6,1,125782.29,714
9762,0,53,"France","0","Male",167772.96,1,128881.87,664
5587,1,39,"Germany","0","Female",130565.02,2,9854.72,465
3869,1,50,"France","0","Female",0,1,126381.6,695
5377,0,49,"Spain","1","Male",0,2,88463.63,667
7996,1,35,"Germany","1","Female",124662.54,1,65390.46,562
3722,1,38,"France","0","Male",0,1,2168.13,589
7304,0,39,"Spain","1","Male",0,2,37090.44,850
5637,0,28,"France","1","Male",108116.66,1,27411.19,696
9986,0,26,"Spain","1","Male",0,2,191420.71,626
6150,0,45,"Germany","1","Male",112746.54,1,141230.07,644
9143,0,38,"France","0","Male",157658.36,1,60972.84,733
8534,1,58,"France","1","Female",27517.15,1,164117.69,625
9693,0,32,"Germany","1","Female",145330.43,1,132038.65,608
4897,0,36,"France","1","Male",124182.21,1,65816.53,493
5205,0,36,"France","1","Female",90145.04,1,69157.93,418
3247,0,34,"Germany","1","Female",111837.78,1,110805.79,850
3320,0,35,"Spain","1","Male",0,2,9658.41,754
5052,0,21,"France","1","Female",63095.01,1,153920.22,754
4257,0,39,"France","1","Male",129968.67,2,175373.46,700
3205,0,26,"France","0","Male",0,1,195167.38,695
7710,1,49,"Germany","1","Male",122017.19,1,46521.45,547
5704,0,37,"Germany","1","Male",117469.91,2,36479.27,470
9673,0,34,"Germany","0","Male",0,1,72085.1,642
6094,0,41,"France","1","Male",136416.82,1,150803.44,778
9115,0,39,"France","0","Female",152462.79,2,90305.97,711
9971,0,28,"France","0","Female",0,2,125918.17,659
4228,0,33,"France","1","Male",0,2,105305.72,700
7211,0,39,"Spain","1","Female",90413.12,2,83103.46,598
6745,0,38,"Spain","1","Female",0,2,97213.09,605
4138,0,24,"Germany","0","Female",156007.09,1,8065,465
