"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited","Outlier_LOF","Outlier_Mahalanobis","Outlier_Mahalanobis_Rob","Num_Metodos_Outlier"
9228,7,9,31,24,0,178341.33,118.410395935498,61,761,135842.41,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8261,3,10,22,51,0,156953.54,93.5563112654395,15,666,148222.65,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4876,2,1,28,32,1,40299.23,277.361802046556,67,676,104349.45,1,"Male","Postgraduate","Active loan","Spain","0","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
9048,6,8,29,34,0,116046.22,59.954520454017,58,643,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4440,2,10,35,33,0,88703.04,77.8374265482249,57,540,109349.29,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8148,6,8,31,35,0,123410.23,280.884564375204,77,652,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4240,9,10,32,32,0,133112.41,111.871142837774,60,786,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7434,1,8,32,54,0,111442.71,78.6861997207534,47,662,187997.15,1,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8189,6,0,32,34,4,65374.86,107.936609627125,43,643,117451.47,1,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0,FALSE,TRUE,FALSE,1
7888,7,8,21,32,0,109127.54,132.63178457302,42,627,128829.25,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5614,6,8,42,57,0,19264.33,113.788200354823,51,750,0,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7116,2,9,25,67,0,22762.23,151.405147541116,58,738,130652.52,1,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3184,2,10,33,66,0,3554.63,137.378327299046,55,692,159732.02,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9555,3,9,22,36,0,121883.87,172.457145665919,35,789,77253.22,2,"Male","High School","Active loan","France","1","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
8987,8,9,30,21,0,175518.31,85.9410781829442,91,850,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9262,2,6,35,47,0,166475.44,108.871592325153,72,626,103108.8,1,"Female","High School","Active loan","Germany","0","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
9753,8,10,39,40,0,67998.45,51.3969673876841,51,525,114005.78,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6771,7,3,40,30,1,182726.22,92.5360759142728,61,597,119370.11,1,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
5193,9,7,33,42,1,135630.32,147.857113857855,52,669,0,2,"Female","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7643,6,9,31,28,0,50457.2,161.154823539943,72,693,127992.25,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4670,4,10,30,34,0,97782.92,54.6223740940512,85,715,124314.45,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7480,7,9,22,32,0,777.37,240.544256711526,75,569,0,2,"Male","High School","No loan","France","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3053,2,9,29,58,0,93332.64,54.700360306251,52,549,0,2,"Male","High School","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4945,2,9,24,30,0,132973.17,125.158302576513,75,718,91057.37,2,"Female","High School","No loan","Germany","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8417,4,9,25,29,0,37605.9,74.081577400823,56,714,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9066,10,9,23,30,0,97045.32,222.357235476819,43,598,124216.93,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8453,5,6,27,42,0,174381.23,87.7260642734039,47,700,0,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
4143,3,2,30,29,0,4525.4,74.4370833454614,66,589,0,2,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4077,4,9,38,57,0,113228.82,65.8153218267665,46,610,79144.34,4,"Female","University","No loan","France","0","1","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
8127,1,2,32,41,0,128246.81,138.971939717218,68,666,167545.32,1,"Female","High School","No loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3833,6,10,20,32,0,196517.43,111.174619865846,88,573,0,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8780,6,2,30,33,0,57975.8,149.539601166624,43,794,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4529,8,10,37,39,0,198103.32,60.3937298961337,60,648,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4572,1,0,29,40,3,107825.08,203.970881612239,71,713,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4580,7,10,29,37,0,168607.74,181.033991603499,66,638,124513.66,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5197,6,10,32,31,0,91305.77,61.0444694517589,37,753,106596.29,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3895,0,6,26,45,0,197804,77.2930205945817,70,689,57784.22,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
7370,8,9,26,38,0,63729.72,78.4676576186732,28,818,135290.42,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5709,1,8,35,37,0,95864.5,191.395985054282,86,594,0,3,"Male","High School","No loan","France","0","1","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
5597,5,9,33,41,0,55022.43,69.2320670100858,53,696,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6664,2,4,33,38,0,107673.35,136.142155906686,60,842,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
8290,3,10,32,40,0,72876.43,149.496913741043,55,428,129248.11,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
7689,2,10,32,44,0,16874.92,139.989102308197,77,700,58781.76,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7495,7,9,32,28,0,93478.96,95.1531042003497,64,735,0,2,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6634,1,9,32,53,0,138191.81,131.008498208162,52,474,96408.98,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9949,9,7,33,35,1,157888.5,83.0386518286946,43,611,0,2,"Female","High School","Active loan","France","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5102,3,0,27,32,4,52583.79,55.9075859736993,61,785,124240.93,1,"Female","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0",1,FALSE,TRUE,FALSE,1
6535,1,9,25,47,0,187008.45,179.449035569488,60,603,126645.13,1,"Female","High School","No loan","France","0","0","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
8515,2,8,28,35,0,188343.05,124.200031030066,80,498,121968.11,1,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7872,1,9,23,40,0,134600.94,101.091796136782,60,568,99282.63,1,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8322,6,4,32,44,0,167162.43,46.1614171994546,37,623,131039.97,1,"Female","High School","Active loan","France","0","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3275,2,10,38,33,0,8199.5,98.0802893641804,82,643,0,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6734,2,10,33,31,0,144660.42,248.576235734581,66,738,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8125,5,8,33,45,0,41815.22,41.7457310473315,33,754,147249.29,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9542,10,10,26,58,0,52795.15,122.674794414717,38,646,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3702,1,6,40,36,0,81514.06,40.0282615753695,70,757,65349.71,1,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6591,5,8,26,45,0,146123.19,109.894914093913,54,811,0,2,"Female","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9648,3,2,35,40,0,64511.44,111.751095400673,59,713,0,2,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6824,1,4,30,68,0,125898.39,58.4656296249105,71,571,0,2,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6223,7,4,34,29,1,66963.15,52.5002147143628,64,572,108914.17,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
8891,9,8,33,44,0,134394.78,85.7227890261708,75,569,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7505,10,8,28,29,0,135815.38,75.7108250483764,43,738,0,3,"Male","High School","No loan","Germany","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6232,1,8,21,43,0,12106.82,103.856357961332,42,672,0,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9957,8,9,37,32,0,96823.32,71.0470019994994,56,775,109922.61,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4590,4,9,27,56,0,197634.11,55.5492611994963,50,466,111920.13,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6605,4,2,37,33,0,159813.18,100.195236370984,82,633,92855.02,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4591,4,9,35,43,0,93146.11,196.520532208639,62,736,176134.54,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6808,8,8,23,40,0,115037.67,29.9711944137466,57,689,160272.27,1,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4728,0,7,38,36,1,131249.46,67.0259477287471,74,491,114737.26,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6256,5,5,25,23,0,161333.13,59.2767679264316,83,572,120307.58,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7464,7,10,33,29,0,104617.99,87.5922695113779,64,503,129177.01,2,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9744,7,1,42,43,2,12537.42,132.798426520582,69,807,118274.71,1,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7748,5,2,27,31,0,93713.13,106.155112186009,43,496,0,2,"Male","High School","No loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6732,6,5,20,25,0,199256.98,119.215340389527,65,670,0,2,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6057,9,8,25,31,0,51721.52,119.391978996613,35,799,154586.92,1,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
5516,8,5,27,36,0,60231.74,121.300688784233,54,567,153137.74,1,"Male","High School","Active loan","France","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3146,3,10,33,28,0,38773.74,98.0534479370188,59,850,0,2,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7389,1,4,24,45,0,155516.35,70.1688353450087,47,643,142688.57,1,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4903,8,7,38,42,0,75732.25,115.779710701348,65,706,95386.82,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6881,0,7,23,31,0,173454.07,189.652617697535,67,694,165610.41,2,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6025,1,4,30,29,0,80410.68,55.17842745398,45,620,138740.24,2,"Female","High School","Active loan","France","0","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9416,6,0,33,20,4,170392.59,71.5553868537857,72,615,0,2,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0",1,FALSE,TRUE,FALSE,1
8365,2,8,39,34,0,9677,75.5469061248764,40,603,137390.11,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5754,3,9,25,63,0,83295.09,132.486945458395,47,656,0,2,"Female","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7733,8,5,25,32,0,120115.5,283.300819768812,58,708,187487.63,1,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3461,9,1,39,32,2,15306.29,56.8563117900217,59,559,145303.52,1,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4292,0,10,20,31,0,47972.65,75.1550238077844,65,594,79340.95,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7830,5,3,35,38,1,163185.76,141.078438803481,35,484,0,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6345,6,7,32,31,0,113167.17,39.5942764158437,66,628,86714.06,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
8440,3,9,24,36,0,199841.32,75.8256621602598,54,719,155423.17,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5534,6,10,32,36,0,33687.9,72.5270579357166,80,699,147137.74,1,"Female","High School","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8556,10,0,37,50,3,154344,59.8171575671764,82,658,92895.56,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
8952,3,7,27,48,1,30020.09,256.118665782166,82,710,122388.38,2,"Female","Postgraduate","Default risk","Germany","0","0","High Net Worth","Divorced","0",0,TRUE,FALSE,FALSE,1
7230,1,0,33,39,2,22101.86,144.594755809685,62,783,115761.51,1,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
8355,9,8,25,32,0,58879.11,164.41074884153,78,681,147506.25,1,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3248,1,9,39,57,0,7063.6,108.95687319571,31,606,106648.98,1,"Male","High School","No loan","Germany","0","1","Affluent","Single","1",0,TRUE,FALSE,FALSE,1
9719,10,3,30,38,1,80575.44,147.117997767415,74,539,105435.74,1,"Female","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
6231,3,5,35,58,0,92826.35,91.2842669771078,61,680,110182.54,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3536,4,8,28,36,0,93883.53,168.185762121593,37,712,145605.44,1,"Male","High School","No loan","Spain","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7835,7,1,37,35,2,53949.98,109.272937429479,34,617,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4930,7,9,25,26,0,32020.42,116.63634551239,50,655,106198.5,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9358,8,7,32,27,1,134188.11,80.7193878509787,37,696,96129.32,1,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6411,3,0,32,33,4,197643.24,52.234206584293,44,508,99786.2,1,"Male","Other","Default risk","Germany","0","1","High Net Worth","Widowed","0",0,FALSE,TRUE,FALSE,1
8675,4,6,35,32,0,137916.49,114.49455234425,47,690,0,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
8362,4,0,23,43,3,24472.23,215.988275196737,73,539,0,2,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
4875,6,2,25,35,0,77965.44,244.663826262128,53,554,0,2,"Female","High School","No loan","France","0","0","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
7296,2,9,24,37,0,168924.41,125.874883939346,41,594,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8045,3,10,32,40,0,91036.74,108.82236633832,65,597,146547.78,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6948,6,5,14,40,0,44653.5,123.402523993697,45,621,0,1,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6293,7,1,25,23,2,147759.84,41.5577636719014,22,681,189443.72,2,"Male","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7508,5,4,31,46,0,179908.71,56.5949806404569,82,722,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9758,4,3,27,39,1,196112.45,83.8563604744239,33,683,0,2,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7699,4,7,29,33,1,94440.45,73.4712781372001,51,553,138668.18,1,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8197,9,4,32,41,0,76169.68,213.735383227934,59,803,137742.9,2,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4798,7,9,39,36,0,13387.88,98.3141392480373,67,698,121263.62,1,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6110,9,1,30,52,1,90964.54,161.804147106435,43,641,0,1,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
3412,5,3,25,31,1,28427.84,204.879788075182,62,559,104450.86,1,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7128,2,10,35,27,0,172437.12,175.429342062806,63,790,151290.16,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3091,8,10,24,29,0,10074.05,69.6657363932903,65,696,143350.41,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9626,6,6,29,31,0,97893.32,138.595003660504,50,529,131354.25,1,"Male","High School","Active loan","France","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6648,4,10,34,25,0,71911.3,95.200805135683,65,773,134446.04,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
