"ID","X","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Exited","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag"
1026,4008,4,0,22,34,2,166324.79,51.9994197336214,69,798,109699.08,1,0,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
1598,1266,7,10,38,45,0,159463.8,127.717020747976,56,636,0,2,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
88,1494,3,8,34,38,0,171463.83,92.8445072154575,58,642,0,2,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
2957,6600,7,9,34,39,0,653.58,112.204970764558,63,521,0,2,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
1828,5999,6,6,31,45,0,127332.33,133.442459306197,34,766,97652.96,1,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","1"
1932,6040,5,3,29,36,1,161428.25,101.451724829199,76,579,0,2,0,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
575,3284,6,0,30,45,3,183575.01,52.5962327289853,41,684,148071.39,1,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
207,2646,10,8,26,36,0,16436.56,45.2102587107076,46,655,0,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
1900,4249,4,9,38,24,0,98570.01,119.733887536261,65,487,133628.09,2,1,"Male","High School","No loan","Germany","1","1","Mass Market","Married","1"
1404,4797,10,8,36,51,0,164886.64,70.5497691647171,81,707,79927.36,2,0,"Male","University","No loan","Germany","0","1","Mass Market","Married","1"
1338,5937,3,10,36,39,0,156249.06,130.925406917062,41,545,0,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
813,2100,6,3,28,33,1,74850.84,172.413915547762,41,597,135703.59,2,0,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
2904,1192,2,2,33,36,0,153983.99,107.749791421767,50,763,0,2,0,"Female","High School","No loan","France","1","0","Affluent","Single","1"
2569,4120,8,4,35,38,0,99377.27,41.8528378435185,76,430,153058.64,1,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0"
2241,3364,4,9,29,32,0,37577.66,45.5150808360838,71,520,116022.53,1,1,"Female","High School","No loan","Germany","1","1","Mass Market","Married","1"
224,3614,5,10,36,35,0,13126.9,159.413110555985,95,693,124151.09,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
726,2304,0,9,21,29,0,134396.64,161.797698594107,67,775,139994.66,1,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
2895,3122,1,10,35,30,0,71154.1,161.349431139254,49,735,121206.96,1,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
1373,6785,9,10,23,39,0,5408.74,95.6095575002052,76,685,0,2,0,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0"
442,3563,2,6,33,35,0,17913.25,120.755617300985,57,686,108128.52,1,0,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0"
431,2341,5,8,30,53,0,35625.41,148.451592537493,45,444,84350.07,1,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
517,2710,5,2,29,36,0,133653.38,95.6095575002052,43,648,0,2,0,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0"
1321,2954,7,9,33,34,0,150784.29,86.6203665164123,67,615,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
294,6664,8,6,36,34,0,138882.98,111.535342649153,44,730,122453.37,2,0,"Male","High School","Active loan","France","1","0","Affluent","Single","0"
903,3475,2,7,27,43,0,49326.07,200.920179419642,41,678,160602.25,2,0,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
2230,817,9,3,37,31,1,147007.33,125.4359387536,90,828,0,1,0,"Male","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0"
1667,2219,8,9,22,35,0,169287.99,89.615852146869,66,665,113567.94,1,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
1293,272,2,8,30,45,0,101039.53,166.243142617724,42,634,75150.34,4,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
1155,1162,2,2,28,41,0,135171.6,78.6797643145782,58,777,166833.86,2,0,"Male","High School","No loan","Spain","1","1","Affluent","Single","1"
325,868,4,1,39,62,2,136390.88,79.8946318207731,73,710,68999.66,1,1,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0"
746,828,2,1,22,38,2,67944.09,89.7100849088654,47,664,95813.76,1,0,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0"
2004,1802,3,9,29,49,0,197963.46,102.750974427799,58,631,0,2,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
274,719,3,5,30,45,0,71333.44,100.741195412614,81,796,47134.75,1,0,"Female","High School","Active loan","France","0","1","Affluent","Single","1"
915,252,8,10,50,31,0,181204.5,78.6898178064727,86,432,0,1,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
413,1139,8,8,38,38,0,196990.79,138.979134668996,48,489,0,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
573,2506,7,0,37,40,3,170764.08,112.37321167825,72,728,150412.14,2,1,"Female","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0"
1090,3419,3,2,33,37,0,134625.09,123.326077640612,43,653,125734.2,2,0,"Male","High School","Active loan","France","1","0","Affluent","Single","1"
1335,474,7,9,32,32,0,82662.73,149.48479836039,77,522,0,2,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
1427,1111,2,5,30,64,0,53277.15,68.5882422150685,61,611,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
1541,6282,6,9,31,34,0,100809.99,117.546543912016,60,806,82931.85,2,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
2511,3336,6,9,16,53,0,124218.27,121.801400794837,62,609,0,1,0,"Male","High School","No loan","France","0","0","Mass Market","Married","1"
137,4778,5,10,36,34,0,160249.1,139.894142060958,55,525,0,2,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
970,2064,9,9,31,47,0,39057.67,311.798779584777,72,808,139196,1,1,"Male","University","No loan","Spain","0","1","Mass Market","Married","1"
1402,3256,0,10,39,37,0,71175.94,185.740845939951,52,620,107548.94,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
2784,2720,9,10,26,49,0,135841.35,136.474031798263,50,695,159458.53,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
1088,3189,9,3,30,40,1,160277.65,162.166237925266,84,721,118129.87,1,1,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0"
74,785,0,8,33,36,0,196549.85,34.4550062979439,28,773,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
1640,3276,7,5,32,33,0,171668.2,157.422175605345,27,648,166501.17,2,1,"Male","High School","No loan","Germany","0","1","Affluent","Single","1"
2115,5916,2,9,30,37,0,54229.74,78.1283136230847,63,670,0,2,0,"Male","High School","No loan","France","0","1","Mass Market","Married","1"
425,836,4,6,19,38,0,15795.88,46.5547310587487,59,775,125212.65,2,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
1889,4473,8,9,27,39,0,187987.01,76.1882043231186,90,606,0,2,0,"Male","High School","No loan","Germany","1","0","Mass Market","Married","1"
424,3417,7,3,30,27,1,143481.85,99.7646392135277,43,653,0,2,0,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
2018,1737,3,10,31,38,0,79928.41,114.087096629712,50,644,0,2,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
2144,3820,3,5,29,28,0,167909.52,188.550145758349,51,762,0,2,0,"Male","High School","Active loan","France","1","0","Affluent","Single","0"
203,3434,2,4,28,31,0,181600.72,89.8761304041483,76,715,112212.14,2,0,"Female","High School","No loan","Spain","1","1","Affluent","Single","1"
1101,4201,7,7,26,26,1,103563.23,65.0514531056853,22,635,67226.37,1,0,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0"
2839,6177,10,7,25,33,1,164119.35,155.512819532561,36,757,183768.47,1,0,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
898,6864,9,10,34,29,0,134960.98,117.010540967367,50,680,127992.25,1,1,"Male","High School","No loan","France","1","0","Affluent","Single","1"
1241,3421,9,8,32,38,0,16491.64,65.6744957838591,33,850,0,2,0,"Female","High School","Active loan","France","1","0","Affluent","Single","0"
2161,6520,9,8,34,29,0,153747.73,97.6436917040193,58,762,133681.78,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
1537,1032,8,0,26,39,3,137452.57,117.111543176835,38,651,0,1,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
856,3685,0,3,28,39,1,112946.67,136.209084988013,59,668,105961.68,1,1,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0"
51,6936,4,7,39,30,0,130553.47,74.8165633967304,51,819,148159.71,1,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
1925,4242,5,6,28,33,0,8673.43,158.31857912611,83,771,0,2,0,"Female","High School","No loan","Spain","1","0","Affluent","Single","1"
620,6834,6,9,30,37,0,183872.88,116.315623933452,80,549,76001.57,1,0,"Male","High School","No loan","France","1","0","Mass Market","Married","1"
1507,1235,5,8,28,27,0,131919.48,84.4345583852904,66,560,0,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
2164,2967,1,3,29,35,1,178361.48,106.880109036687,56,762,117458.51,1,0,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0"
352,5515,9,10,21,35,0,31299.71,112.959776482758,51,548,0,1,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
2080,3640,3,5,32,36,0,8559.66,107.004930698152,83,574,0,2,1,"Male","High School","Active loan","Germany","1","1","Affluent","Single","1"
1051,2461,3,5,39,26,0,157567.37,129.80077573262,44,560,116576.45,1,0,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
186,6793,7,8,29,35,0,126355.8,64.4487443164355,79,850,110349.82,1,0,"Male","University","No loan","Spain","0","0","Mass Market","Married","1"
1013,3394,3,9,33,33,0,42171.13,61.7289790487152,69,604,0,1,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
271,645,4,1,33,32,1,94739.2,76.5954735063906,64,545,0,1,0,"Female","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0"
25,2890,8,2,31,29,0,174667.65,59.1282752329123,44,814,107944.33,2,0,"Male","High School","Active loan","Spain","1","1","Affluent","Single","1"
1029,154,3,10,38,60,0,82252.28,132.369805972716,50,590,147751.75,1,1,"Female","University","No loan","France","0","1","Mass Market","Married","1"
2779,1635,10,6,26,30,0,61994.2,100.404536947455,94,635,0,2,0,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0"
426,1646,2,10,42,55,0,116547.31,203.237075101331,21,794,88656.37,2,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
2331,2166,10,1,26,34,2,18066.69,55.0493323743333,51,567,0,2,0,"Male","Postgraduate","Default risk","Spain","0","1","High Net Worth","Divorced","0"
1365,6456,6,2,27,36,0,131886.46,38.6475512041447,89,791,111168.97,2,0,"Male","High School","No loan","France","1","1","Affluent","Single","1"
952,1453,5,10,28,33,0,131093.99,114.645149449678,49,422,0,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
469,5173,6,10,30,29,0,46176.22,46.2235926866576,46,581,0,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
2034,6316,1,7,27,58,0,139094.12,189.143457449131,69,639,103015.12,2,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
2517,2787,2,10,24,58,0,147635.33,215.013034380472,77,632,128137.42,2,1,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0"
628,3083,1,10,36,33,0,101348.88,134.286065094284,61,683,0,2,0,"Male","High School","Active loan","France","1","1","Affluent","Single","0"
1760,6311,2,9,23,27,0,14466.08,145.584736400335,85,772,0,2,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
2096,6161,0,10,37,23,0,104120.17,227.539080233909,56,720,0,2,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
1716,5237,10,10,22,47,0,60270.87,159.769071565311,90,679,198546.1,2,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
1741,595,2,8,22,32,0,75396.43,72.6199361870755,67,758,84378.9,1,0,"Female","High School","No loan","France","1","1","Mass Market","Married","1"
1403,6318,4,10,36,34,0,140286.69,44.7572718029537,69,615,0,1,0,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
2598,257,6,5,21,42,0,6409.55,74.1537102833773,66,784,0,2,0,"Male","High School","No loan","Spain","1","1","Affluent","Single","1"
873,2661,10,0,32,39,3,196241.94,78.8151637521624,55,591,128882.49,1,0,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0"
2540,2830,1,7,26,25,1,168683.57,66.8359395038237,78,522,111432.13,1,0,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0"
649,1578,9,10,35,38,0,26136.89,102.56827621161,91,756,72286.84,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
2751,6246,4,8,29,35,0,85606.83,106.687453516481,86,762,139432.55,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
1132,5732,9,9,38,43,0,177017.39,202.366963322221,60,501,83442.98,1,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
1945,1436,8,8,33,34,0,142730.27,79.7478745946335,41,608,85859.76,1,0,"Female","High School","No loan","Spain","0","0","Affluent","Single","1"
1374,5804,1,10,20,33,0,82245.67,70.0650562960131,60,653,127728.24,2,0,"Female","University","No loan","Germany","0","1","Mass Market","Married","1"
1737,3061,3,7,35,26,0,52337.97,114.410086618623,81,850,0,2,0,"Female","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0"
2946,3125,2,8,32,41,0,74267.35,85.5738921284945,74,573,70417.79,1,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
419,5968,2,8,32,41,0,23386.77,101.449188207603,63,678,0,3,1,"Female","University","No loan","France","1","1","Mass Market","Married","1"
1992,3606,2,2,31,59,0,168186.11,69.7288095267825,68,658,87096.82,2,1,"Female","High School","No loan","Germany","1","0","Affluent","Single","1"
637,6924,7,0,23,57,4,37141.62,74.2278490073834,82,836,101247.06,1,0,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0"
2716,5721,8,2,35,32,0,33606.52,98.5900059406086,64,572,0,2,0,"Female","High School","No loan","France","0","0","Affluent","Single","1"
1708,3615,10,10,31,35,0,94498.82,103.758214650405,95,645,0,2,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
2233,4037,6,9,29,50,0,63889.1,124.447669089456,68,718,0,2,0,"Male","High School","No loan","France","0","1","Mass Market","Married","1"
230,5981,7,10,24,33,0,63736.17,117.366279597138,44,711,134944,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
1700,5784,3,0,37,33,2,149583.67,79.1263915014108,46,748,95297.11,1,0,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0"
2408,4957,5,10,26,29,0,86334.64,268.73063970498,51,760,103607.24,2,1,"Male","University","No loan","Spain","0","1","Mass Market","Married","1"
2470,3786,4,4,25,49,0,170214.82,103.611089461802,68,645,160133.88,1,0,"Male","High School","Active loan","France","0","1","Affluent","Single","1"
2349,1009,8,8,26,45,0,67214.02,75.125803353916,57,592,84692.5,1,0,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0"
233,3893,6,7,29,41,1,75937.47,45.6795551458232,53,517,0,2,1,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
1084,3933,6,8,27,39,0,7103.71,235.943056985872,59,803,101851.8,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
2837,4729,4,3,27,80,1,65801.44,112.289949620094,66,624,0,2,0,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0"
2564,6012,8,0,29,37,3,183284.53,184.566411356566,59,730,0,2,0,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0"
2694,308,0,10,30,43,0,103396.08,170.669652278366,73,430,113574.61,1,1,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
520,2562,5,8,37,38,0,105140.92,118.276763715461,66,776,112281.7,1,0,"Male","University","No loan","Spain","0","1","Mass Market","Married","1"
2680,3027,7,2,35,34,0,194230.82,97.7740443646694,50,745,0,2,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
1111,4781,1,1,34,45,2,108402.54,97.3920460001942,75,636,139859.23,1,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
2219,5292,1,5,31,49,0,20164.47,71.1433779811932,73,749,74385.98,2,0,"Female","High School","Active loan","Germany","1","0","Affluent","Single","1"
1909,6652,3,8,25,29,0,151411.5,60.8880113567971,87,720,109349.29,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
