"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited"
2419,0,9,31,38,0,72757.33,89.0134860987421,77,665,125175.58,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
1827,2,8,21,41,0,100995.68,83.1705372646007,62,614,148595.55,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0",NA
1771,7,9,37,34,0,45610.63,103.639247091619,51,501,93244.42,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",NA
1734,9,5,25,49,0,127022.87,44.2985324471574,52,548,133801.49,1,"Male","High School","Active loan","Germany","0","0","Affluent","Single","1",NA
293,1,0,23,32,2,47679.14,83.1781537962612,31,638,0,2,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",NA
2014,10,5,26,48,0,103713.93,93.273673565084,67,544,78314.63,1,"Male","High School","Active loan","France","1","0","Affluent","Single","1",NA
975,1,8,27,31,0,188377.21,81.6755205172973,37,581,0,2,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",NA
2099,9,9,25,42,0,92357.21,72.7508828079256,43,647,0,2,"Female","High School","No loan","France","1","0","Affluent","Single","1",NA
1249,8,8,34,27,0,123454.62,94.1936817190612,84,737,61688.61,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",NA
1304,9,9,26,40,0,103799.77,167.807614948103,38,711,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
1330,5,9,32,26,0,79259.77,77.4785406141602,73,564,98268.84,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
217,5,5,28,60,0,102925.76,69.177564174664,71,650,0,2,"Male","High School","Active loan","France","1","0","Affluent","Single","0",NA
67,3,8,30,20,0,109496.45,84.0302340894785,55,767,0,2,"Male","High School","No loan","Germany","0","1","Affluent","Single","1",NA
2541,10,3,27,41,1,6936.27,67.7935056024399,74,629,150148.51,1,"Male","High School","No loan","Spain","0","0","Affluent","Single","1",NA
2009,7,9,29,36,0,74890.58,85.3041630284531,71,754,141819.02,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
501,9,8,24,37,0,28865.59,110.933013321304,44,850,137204.77,1,"Male","High School","No loan","Germany","1","1","Mass Market","Married","1",NA
1300,7,10,25,37,0,55100.09,61.7070318916644,69,718,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
2880,8,10,30,31,0,51503.51,93.4057491661599,80,716,109578.04,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
234,8,8,27,38,0,7819.76,79.3069261998446,58,571,0,2,"Female","High School","No loan","France","0","0","Mass Market","Married","1",NA
994,8,4,32,26,0,49599.27,222.882047853555,40,690,157624.84,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
1725,7,8,34,34,0,19515.48,143.596198170056,71,678,91835.16,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",NA
780,4,9,29,28,0,90280.7,43.6397703151048,56,559,115680.81,1,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",NA
2188,6,5,34,40,0,3837.08,204.505960264067,68,490,156111.08,2,"Male","High School","Active loan","France","0","0","Affluent","Single","1",NA
1522,2,8,39,39,0,87372.49,72.6046488111345,50,558,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
1593,1,10,30,40,0,67208.3,52.0080704888815,37,815,87542.89,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",NA
1186,3,2,28,34,0,196288.46,266.77803968827,62,726,0,2,"Male","High School","Active loan","France","1","0","Affluent","Single","0",NA
421,5,10,31,46,0,44506.09,109.89178586815,53,582,67563.31,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",NA
1094,7,10,35,34,0,31802.92,98.3602841843876,75,745,79543.59,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
87,4,4,24,50,0,127166.49,26.3707102089852,68,614,137104.47,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",NA
1802,7,8,32,36,0,106472.34,197.320844462429,82,787,0,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
269,7,5,32,36,0,84294.82,61.500821877639,54,643,161064.64,2,"Male","High School","Active loan","Spain","0","1","Affluent","Single","1",NA
826,5,4,22,59,0,75396.43,62.3929278478828,37,668,111634.29,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",NA
164,6,0,29,32,3,174311.3,239.67533986758,50,689,121021.05,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
2494,8,8,34,38,0,144496.07,107.246313008535,45,513,98848.19,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",NA
1681,2,8,27,60,0,120257.7,43.0988506948822,54,684,116563.58,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
1529,0,9,40,40,0,62762.12,104.359345354698,48,728,0,2,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",NA
2816,5,1,27,31,2,79189.4,196.344854606727,49,686,151766.71,1,"Male","Postgraduate","Default risk","Germany","1","1","High Net Worth","Divorced","0",NA
447,7,8,23,36,0,68594,53.2118344317219,63,814,104077.19,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
1584,7,8,38,35,0,199273.98,43.2411803244669,70,410,117183.74,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
160,0,9,37,38,0,145387.05,112.986897509987,58,587,0,2,"Male","High School","No loan","France","1","0","Mass Market","Married","1",NA
1415,9,0,34,40,2,151648.66,97.3611662098186,73,641,144326.09,1,"Male","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0",NA
1799,8,10,27,39,0,97938.59,243.639511369629,74,777,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
82,5,2,28,41,0,194926.86,136.445377120091,69,747,94521.17,2,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",NA
941,0,10,29,32,0,130928.22,35.592138850499,37,850,116968.91,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
383,8,9,22,55,0,122066.5,167.807614948103,69,534,0,3,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
2484,3,8,28,32,0,164081.42,67.2005357309888,71,612,121394.42,1,"Male","High School","Active loan","France","1","0","Affluent","Single","0",NA
658,1,5,25,34,0,76703.1,53.0288284645216,29,673,127122.79,3,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",NA
1870,6,9,23,38,0,76038.38,68.8574105661896,36,713,116980.78,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",NA
2423,2,7,36,27,0,103381.47,94.1939278055093,79,610,159561.93,1,"Female","High School","Active loan","France","0","0","Affluent","Single","0",NA
430,7,7,42,32,1,30807.02,79.5033434313593,67,707,0,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",NA
1317,8,9,27,38,0,95403.41,201.041419575458,54,797,0,2,"Male","High School","No loan","Spain","1","0","Mass Market","Married","1",NA
260,1,9,30,30,0,24302.95,57.7966675169859,61,545,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
959,8,8,25,41,0,182337.98,72.0669722306233,49,351,176024.05,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",NA
1568,0,6,22,51,0,175235.99,162.913778850935,54,599,0,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
376,1,10,36,21,0,194867.27,47.5564288817379,57,519,166178.02,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",NA
1145,3,6,30,38,0,114793.45,87.4748116273307,59,711,128718.78,2,"Female","High School","Active loan","France","1","0","Affluent","Single","1",NA
2084,8,9,34,59,0,96405.88,75.5997093167762,62,645,109339.17,1,"Male","High School","No loan","Germany","1","0","Mass Market","Married","1",NA
1866,8,10,25,40,0,188905.43,85.8889213522046,49,652,115144.68,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",NA
1887,4,8,30,23,0,139463.57,102.76107024311,56,549,84474.62,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",NA
966,3,10,45,63,0,175696.16,22.3112510213844,74,608,139529.93,2,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",NA
1830,9,10,36,33,0,1118.31,152.898128064153,63,773,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",NA
2197,4,8,28,47,0,5907.11,84.5783154395628,62,694,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
2554,6,0,20,39,3,41642.29,182.738335740506,51,602,0,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",NA
1214,8,9,22,30,0,92621.9,71.0922888063151,57,617,0,2,"Female","High School","No loan","France","1","1","Affluent","Single","1",NA
2500,2,8,37,31,0,109201.43,173.101733516991,32,683,100062.16,2,"Female","High School","No loan","Germany","1","0","Affluent","Single","1",NA
2596,3,7,21,37,1,13624.02,120.879868755059,46,673,0,1,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",NA
180,2,10,24,64,0,174770.14,70.1811148777545,57,605,129555.7,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",NA
1195,2,8,30,33,0,92916.53,175.868021310561,71,716,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
2502,6,0,29,43,3,36342.79,125.458013453792,62,423,128760.32,1,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",NA
2463,4,5,23,33,0,26080.54,103.122837929731,67,770,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","1",NA
1279,8,3,32,40,1,199203.21,79.9863100996872,32,809,148055.74,1,"Female","Postgraduate","Active loan","Spain","0","0","High Net Worth","Divorced","0",NA
328,4,10,40,26,0,128815.33,180.937882732254,66,650,214346.96,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",NA
1588,3,10,23,30,0,1276.87,113.867759642037,54,656,82794.18,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
1745,3,6,28,26,0,25723.73,184.357109469718,50,608,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
1955,1,9,34,51,0,199693.84,97.7058996221864,57,635,159397.75,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",NA
2337,2,5,22,47,0,182247.77,198.728396059223,34,833,102258.11,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
1803,4,10,38,71,0,125451.01,74.7709697786632,52,652,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
2141,2,2,32,34,0,27380.99,20.8436863005915,46,501,0,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
2925,2,0,30,39,2,57802.62,59.8653411283881,73,714,137986.58,2,"Male","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0",NA
2005,8,9,44,38,0,170483.9,71.1469232654127,57,639,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
1626,4,8,33,29,0,117832.88,116.753303792944,36,654,132954.64,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
2483,1,9,30,31,0,106534.15,103.55062502694,57,850,96399.31,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
1872,5,0,35,53,2,22357.25,124.485173181846,49,415,167259.44,1,"Female","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",NA
2861,9,1,32,40,2,50568.02,96.0167359525871,58,769,127862.93,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
2550,1,6,34,65,0,121529.59,62.9054928177003,41,754,136186.44,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",NA
707,7,3,28,39,1,113781.99,98.8545199047895,63,602,184715.86,2,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",NA
1265,4,10,35,51,0,185855.21,351.817430558923,57,608,130747.1,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2568,1,8,28,46,0,40774.01,76.5254334838184,79,553,58571.18,2,"Male","High School","Active loan","Germany","1","0","Affluent","Single","1",NA
670,1,0,25,43,5,36202.74,90.4991563323358,61,478,0,2,"Male","Other","Default risk","Spain","1","1","High Net Worth","Widowed","0",NA
41,6,10,33,21,0,54141.5,84.2239543457257,77,787,113157.22,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
721,8,8,30,42,0,71178.09,80.4750477117555,93,582,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2955,1,1,31,40,2,19842.22,51.7255625743409,73,607,112544.45,4,"Male","Postgraduate","Default risk","Spain","1","0","High Net Worth","Divorced","0",NA
1701,4,9,23,39,0,6076.62,139.176128435103,51,825,142400.77,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
268,1,8,27,40,0,71865.31,137.650769594826,48,727,93051.64,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",NA
206,6,9,27,57,0,96051.1,115.911957519496,55,664,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",NA
351,9,5,37,31,0,79555.08,101.914478103469,49,615,0,1,"Female","High School","No loan","France","1","0","Affluent","Single","1",NA
1979,2,2,33,24,0,102806.6,97.4146643072541,77,646,0,1,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",NA
2544,7,9,21,36,0,118862.08,127.147502125311,62,790,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
2577,9,9,31,25,0,183259.35,63.2849629212633,71,470,127974.06,2,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",NA
118,9,7,31,40,1,76192.21,167.688034301802,52,486,71340.09,1,"Female","Postgraduate","Default risk","Germany","0","0","High Net Worth","Divorced","0",NA
615,4,4,23,50,0,154271.41,63.9528593126351,76,581,79927.36,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
2493,9,8,33,43,0,192831.67,132.404653292722,59,841,148846.39,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
2775,6,8,24,83,0,96463.25,68.9777367565113,61,678,123356.63,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
2290,6,9,41,43,0,148330.97,42.9297401367068,65,596,0,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
2246,4,10,34,38,0,109127.54,105.130551359178,64,761,72594,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
1930,1,7,31,34,0,155495.63,190.11326358662,58,512,165312.27,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
1151,3,9,32,46,0,57320.92,134.843406922645,54,554,0,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",NA
1147,8,1,27,35,2,167087.34,96.4654197868762,59,644,97819.36,1,"Female","Postgraduate","Default risk","Germany","1","1","High Net Worth","Divorced","0",NA
1777,7,10,25,22,0,118983.18,113.26203350709,48,575,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",NA
1766,5,10,39,22,0,103660.31,47.8440229601904,52,570,86568.75,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",NA
2647,9,10,27,37,0,121840.2,100.459553323484,55,645,135370.12,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2648,2,8,33,39,0,136737.13,29.9247949851048,43,750,130051.66,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
1037,6,10,32,46,0,168219.75,81.2584160414057,72,721,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
2580,7,2,29,30,0,148887.69,59.3090885767331,65,611,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",NA
16,1,9,33,36,0,110431.51,55.2083682270875,42,581,140080.32,1,"Female","High School","No loan","Germany","1","0","Mass Market","Married","1",NA
1329,6,9,26,74,0,20515.72,36.478100421999,40,526,0,1,"Male","High School","Active loan","France","1","1","Affluent","Single","1",NA
275,9,7,31,45,1,26752.56,160.190749098161,46,552,0,2,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",NA
2948,9,7,26,38,1,148750.16,85.1067970951208,83,590,118199.97,2,"Female","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",NA
1234,7,10,28,40,0,126996.67,168.090719235047,60,641,123764.95,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0",NA
1570,7,7,33,29,1,13946.66,49.7181819809898,71,713,149525.34,2,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",NA
