"ID","Exited","Age","IsActiveMember","Geography","Balance","Gender","NumOfProducts"
2697,NA,46,1,"France",119492.88,"Female",2
1290,NA,42,1,"Spain",0,"Female",2
368,NA,54,0,"Germany",0,"Female",2
1829,NA,38,0,"France",0,"Male",2
1171,NA,45,1,"France",97208.46,"Male",2
611,NA,41,1,"France",0,"Male",1
528,NA,33,0,"Germany",103564.83,"Male",2
2076,NA,38,1,"Spain",82083.52,"Female",1
2827,NA,33,0,"Germany",73481.05,"Male",1
2515,NA,27,0,"France",87099.85,"Male",1
2081,NA,33,0,"Germany",185932.18,"Male",2
2433,NA,39,1,"Germany",84102.11,"Female",2
2130,NA,44,0,"Spain",189318.16,"Female",2
2724,NA,31,1,"Spain",172812.72,"Female",1
264,NA,31,0,"France",117301.66,"Female",1
2109,NA,25,0,"France",190066.54,"Female",2
2388,NA,39,0,"France",0,"Male",2
456,NA,64,1,"France",124043.8,"Female",1
2516,NA,33,1,"France",0,"Female",2
2612,NA,25,1,"France",0,"Female",2
616,NA,29,0,"France",104149.66,"Female",1
922,NA,35,1,"Germany",206868.78,"Female",2
2347,NA,28,0,"Germany",100954.88,"Female",2
210,NA,37,0,"Germany",96423.84,"Male",1
2878,NA,47,0,"Spain",0,"Male",2
2795,NA,40,0,"Spain",119825.75,"Male",1
2042,NA,45,0,"Germany",105609.17,"Female",1
2434,NA,42,0,"Germany",123444.72,"Male",1
1785,NA,34,1,"Germany",150635.3,"Female",1
1464,NA,49,1,"France",0,"Male",3
2407,NA,48,1,"France",123764.95,"Male",1
2959,NA,40,0,"Spain",0,"Male",2
1595,NA,53,1,"France",45022.23,"Male",2
2187,NA,56,0,"France",119963.45,"Female",1
1850,NA,28,1,"Spain",128396.33,"Male",2
1409,NA,37,1,"France",0,"Male",1
80,NA,26,0,"Germany",93460.47,"Female",1
1405,NA,32,0,"France",144705.87,"Male",1
1252,NA,35,1,"France",183572.84,"Female",2
2637,NA,35,0,"Germany",0,"Male",2
738,NA,57,1,"France",0,"Female",1
2967,NA,41,1,"Spain",0,"Male",2
1983,NA,40,1,"Spain",121345.88,"Male",1
1868,NA,31,0,"France",0,"Female",2
188,NA,61,0,"France",0,"Female",1
1291,NA,37,1,"Spain",127649.64,"Male",1
339,NA,45,0,"Germany",132312.06,"Female",1
2170,NA,33,1,"France",124730.26,"Male",1
1599,NA,41,0,"Germany",136733.24,"Female",1
2072,NA,49,0,"Germany",103457.76,"Male",1
305,NA,41,0,"Spain",139706.31,"Male",1
1779,NA,39,1,"Germany",160761.41,"Male",1
1841,NA,25,1,"France",0,"Male",2
1298,NA,37,0,"Germany",0,"Male",2
1229,NA,31,1,"Germany",61211.18,"Female",1
1399,NA,22,1,"Spain",114440.24,"Female",1
457,NA,29,1,"Spain",64119.38,"Female",2
2826,NA,37,1,"France",155879.09,"Male",1
2888,NA,32,1,"Germany",84421.62,"Female",1
1062,NA,43,0,"France",109166.37,"Male",1
241,NA,46,0,"France",0,"Male",1
1477,NA,69,1,"France",183744.98,"Female",2
1116,NA,35,1,"Germany",123616.43,"Female",1
1688,NA,26,0,"France",156551.63,"Male",1
551,NA,54,1,"France",117444.51,"Male",1
1549,NA,46,0,"Germany",0,"Male",2
1178,NA,42,0,"France",0,"Female",2
1497,NA,45,0,"France",0,"Female",1
1805,NA,32,0,"France",72079.71,"Male",1
2800,NA,39,1,"Spain",0,"Female",1
1004,NA,43,0,"France",133379.41,"Female",1
1478,NA,46,0,"Germany",0,"Female",1
842,NA,36,0,"Spain",73211.12,"Female",2
8,NA,36,1,"France",62052.28,"Female",1
1407,NA,30,0,"Spain",0,"Male",2
704,NA,41,0,"Spain",179915.85,"Female",1
2333,NA,56,1,"Spain",171653.17,"Female",1
1807,NA,36,1,"France",0,"Male",2
1465,NA,35,0,"Spain",95556.31,"Female",2
2560,NA,39,0,"Spain",0,"Female",2
2345,NA,31,0,"France",0,"Female",2
1962,NA,26,0,"Germany",0,"Male",2
1348,NA,61,1,"France",125921.37,"Male",1
1049,NA,37,1,"Germany",96473.59,"Female",1
1303,NA,41,0,"France",0,"Female",1
1204,NA,35,1,"France",115479.48,"Male",1
1941,NA,33,0,"Germany",0,"Male",2
511,NA,28,0,"Spain",134766.85,"Male",1
2497,NA,36,0,"Germany",105799.32,"Male",2
505,NA,51,0,"Germany",68238.51,"Female",2
2937,NA,31,1,"Germany",28649.64,"Male",1
349,NA,35,0,"Germany",101993.12,"Male",1
1525,NA,27,0,"France",0,"Male",2
2356,NA,45,1,"France",0,"Male",2
15,NA,44,0,"Germany",152328.88,"Female",2
2401,NA,38,1,"France",0,"Female",1
1721,NA,53,0,"France",0,"Female",2
378,NA,66,1,"France",0,"Female",2
393,NA,55,1,"Spain",70263.83,"Male",1
1278,NA,59,1,"France",103996.74,"Male",1
1048,NA,29,1,"Spain",55732.92,"Male",2
2521,NA,25,1,"Germany",140641.26,"Male",2
2773,NA,39,0,"France",0,"Female",2
1633,NA,36,0,"Spain",78249.53,"Female",2
832,NA,41,0,"Spain",0,"Female",2
400,NA,41,0,"Germany",124439.49,"Male",2
150,NA,44,0,"Germany",120092.52,"Female",1
1534,NA,41,1,"France",0,"Male",2
711,NA,31,0,"France",96288.26,"Male",1
566,NA,33,0,"Spain",108546.16,"Male",2
1622,NA,46,1,"Germany",0,"Female",2
358,NA,28,0,"Germany",65643.3,"Male",1
512,NA,30,1,"France",123210.56,"Male",2
441,NA,35,1,"Spain",70731.07,"Female",1
2467,NA,34,0,"Spain",146679.77,"Male",1
2555,NA,41,1,"Germany",131341.46,"Male",2
243,NA,35,0,"Germany",0,"Male",2
1958,NA,39,1,"Spain",107511.52,"Male",1
2606,NA,29,1,"France",0,"Female",2
2709,NA,38,1,"Germany",0,"Female",2
1200,NA,39,0,"Germany",161806.09,"Female",1
2436,NA,57,0,"France",89994.71,"Female",1
2902,NA,33,0,"France",107106.33,"Male",1
2907,NA,57,0,"France",116037.76,"Female",1
523,NA,23,0,"France",139224.92,"Male",2
1508,NA,28,0,"Spain",0,"Male",2
1808,NA,38,0,"France",146329.73,"Male",1
389,NA,49,1,"Spain",161993.89,"Female",1
1115,NA,37,0,"Spain",0,"Male",2
2365,NA,73,1,"France",138089.97,"Female",2
992,NA,71,1,"France",0,"Male",2
2750,NA,41,0,"France",120549.29,"Female",2
2301,NA,40,1,"France",65521.2,"Female",1
624,NA,49,0,"Spain",0,"Female",2
2638,NA,46,0,"France",0,"Male",1
904,NA,37,1,"France",126776.3,"Female",2
1683,NA,37,0,"France",98459.6,"Male",1
956,NA,39,0,"France",112687.69,"Female",1
2152,NA,54,0,"France",0,"Male",1
42,NA,49,0,"Germany",106967.18,"Male",1
2342,NA,27,0,"France",69617.36,"Female",1
758,NA,38,1,"France",123599.49,"Female",1
1011,NA,37,1,"Spain",105843.26,"Male",2
1491,NA,33,0,"Germany",101528.61,"Female",1
2308,NA,34,1,"Spain",0,"Male",1
943,NA,36,1,"France",85768.42,"Female",1
1458,NA,55,1,"Germany",0,"Female",3
1933,NA,50,0,"France",109978.83,"Male",2
521,NA,39,1,"Spain",158456.76,"Female",2
2209,NA,36,0,"France",103294.56,"Female",1
920,NA,62,1,"France",0,"Male",2
2681,NA,20,1,"Spain",0,"Male",2
2067,NA,40,1,"France",93680.43,"Female",2
1453,NA,47,0,"France",155973.13,"Female",2
1035,NA,23,0,"France",0,"Male",2
715,NA,52,0,"France",80293.98,"Female",1
1712,NA,32,0,"France",121231.39,"Male",1
2508,NA,23,1,"Germany",138166.3,"Male",1
2006,NA,27,1,"France",94920.71,"Female",1
571,NA,23,0,"Germany",92366.72,"Male",2
1326,NA,34,0,"France",0,"Female",2
2981,NA,25,1,"Germany",139687.66,"Female",2
1589,NA,48,0,"Spain",143279.58,"Female",2
2238,NA,55,1,"France",0,"Female",2
1067,NA,32,1,"France",59271.82,"Male",1
1556,NA,27,1,"Spain",0,"Female",2
2525,NA,51,0,"Germany",114268.22,"Female",2
1993,NA,34,0,"Spain",84944.58,"Female",1
1104,NA,31,1,"France",114519.57,"Male",2
2548,NA,41,0,"France",133616.39,"Female",1
531,NA,38,0,"France",97459.06,"Male",1
1260,NA,35,1,"France",58137.08,"Male",1
1182,NA,26,0,"Spain",0,"Male",1
2742,NA,67,1,"France",136712.91,"Female",1
371,NA,44,1,"Spain",0,"Female",2
438,NA,28,1,"Spain",141359.37,"Male",2
1220,NA,35,0,"Spain",0,"Female",1
394,NA,30,1,"France",57657.49,"Female",1
1058,NA,46,0,"Germany",121326.42,"Female",1
1015,NA,47,0,"Germany",0,"Male",2
1367,NA,57,1,"France",122950.31,"Female",1
2327,NA,40,0,"France",152760.24,"Male",1
2234,NA,46,0,"Germany",105969.42,"Male",1
1791,NA,49,1,"France",116622.73,"Male",1
142,NA,27,1,"Germany",97541.24,"Male",2
89,NA,36,1,"France",153804.44,"Male",1
162,NA,51,1,"Spain",154962.99,"Male",3
699,NA,42,0,"Spain",0,"Female",1
1679,NA,70,1,"Germany",96939.06,"Female",1
335,NA,41,1,"France",99095.73,"Male",1
2783,NA,32,0,"Germany",0,"Male",2
2667,NA,42,1,"Spain",112070.86,"Male",3
2411,NA,32,0,"Spain",0,"Female",1
558,NA,32,1,"France",0,"Female",2
2091,NA,34,0,"Germany",122952.9,"Male",2
2766,NA,36,0,"Germany",81231.85,"Male",2
228,NA,37,1,"Spain",119782.72,"Male",2
252,NA,46,0,"Germany",86402.52,"Male",2
1924,NA,47,1,"France",94722.88,"Female",2
1896,NA,32,1,"France",0,"Male",2
432,NA,30,0,"Germany",136622.55,"Male",1
1819,NA,33,1,"Spain",174397.21,"Female",2
126,NA,40,1,"France",101465.31,"Male",2
2587,NA,39,1,"France",0,"Male",1
2585,NA,27,0,"France",0,"Female",2
543,NA,37,1,"France",0,"Male",2
2485,NA,29,1,"Spain",0,"Female",2
2049,NA,20,1,"Germany",121093.29,"Female",2
2285,NA,21,1,"France",82844.33,"Female",2
1765,NA,31,1,"Germany",103837.75,"Male",1
1907,NA,21,1,"France",109698.41,"Female",1
2588,NA,35,1,"Germany",121797.09,"Male",2
183,NA,36,0,"Germany",140745.33,"Female",1
2607,NA,44,1,"France",0,"Female",2
1736,NA,44,1,"France",132077.48,"Male",2
1587,NA,34,1,"France",0,"Female",2
1032,NA,31,0,"Germany",59697.17,"Female",2
2859,NA,34,1,"France",0,"Female",2
2672,NA,35,0,"France",105057.33,"Female",1
2263,NA,31,1,"France",0,"Female",2
692,NA,39,1,"Spain",0,"Female",2
2252,NA,38,0,"Spain",121542.57,"Male",2
2504,NA,32,1,"France",121797.09,"Male",2
1228,NA,42,1,"France",156555.54,"Male",1
2499,NA,36,0,"Spain",133204.91,"Male",2
2776,NA,33,1,"Spain",0,"Male",2
500,NA,20,1,"Germany",117356.19,"Female",2
1660,NA,34,1,"Spain",108653.93,"Male",2
170,NA,30,0,"Germany",72392.41,"Female",1
1918,NA,23,1,"Spain",123943.18,"Female",1
1432,NA,44,0,"France",160838.13,"Female",2
708,NA,28,0,"Germany",147972.19,"Male",1
2626,NA,35,0,"Spain",0,"Male",1
95,NA,44,1,"Germany",92526.15,"Female",1
145,NA,32,0,"France",169089.38,"Female",2
1698,NA,31,0,"Spain",0,"Male",2
1102,NA,35,0,"France",166492.48,"Female",3
1617,NA,37,1,"France",165896.22,"Male",1
761,NA,33,0,"France",0,"Male",2
2134,NA,41,0,"Spain",0,"Male",1
1421,NA,39,1,"France",124525.52,"Female",2
2477,NA,25,1,"France",202904.64,"Female",1
1389,NA,77,0,"Germany",135120.56,"Female",1
1057,NA,34,0,"France",35016.6,"Male",1
209,NA,34,0,"France",0,"Male",2
125,NA,31,0,"Germany",120811.89,"Female",2
2669,NA,45,1,"France",152496.82,"Male",1
2325,NA,51,1,"France",0,"Male",2
2204,NA,58,0,"Germany",151933.63,"Male",1
585,NA,24,0,"France",65848.36,"Male",2
1073,NA,47,0,"France",0,"Female",2
2031,NA,35,0,"France",0,"Male",2
1555,NA,38,0,"France",0,"Female",1
1079,NA,40,0,"Germany",152576.25,"Female",2
508,NA,42,0,"Germany",85839.62,"Male",1
79,NA,29,0,"Spain",103907.28,"Male",1
810,NA,25,1,"Spain",109799.55,"Male",2
1610,NA,29,0,"France",0,"Male",1
2865,NA,41,1,"France",128876.71,"Male",3
790,NA,28,0,"Spain",0,"Female",2
765,NA,45,0,"France",150926.99,"Male",2
814,NA,33,0,"France",118022.06,"Male",1
565,NA,29,0,"France",78939.15,"Female",1
2293,NA,44,0,"Germany",0,"Male",1
1812,NA,37,0,"Germany",133161.95,"Male",1
9,NA,51,0,"Spain",122522.32,"Female",1
483,NA,29,1,"Germany",59385.98,"Female",1
499,NA,41,1,"Spain",101641.14,"Male",1
2832,NA,48,1,"France",123374.46,"Male",1
2640,NA,39,1,"Spain",0,"Female",2
2370,NA,36,1,"Spain",0,"Female",2
314,NA,26,1,"Spain",91285.13,"Male",2
360,NA,22,1,"France",0,"Female",1
648,NA,28,1,"Spain",0,"Male",2
1158,NA,39,1,"France",139822.11,"Male",2
2097,NA,44,0,"Germany",124655.59,"Male",2
1380,NA,71,1,"Germany",149105.08,"Male",1
2980,NA,33,0,"France",0,"Female",2
1758,NA,44,1,"Spain",0,"Female",2
2531,NA,45,1,"Germany",0,"Female",1
2720,NA,36,1,"Spain",111629.29,"Male",1
2056,NA,32,0,"Spain",0,"Female",1
1420,NA,31,1,"France",68348.18,"Female",2
1002,NA,40,0,"Spain",141004.46,"Male",1
2972,NA,50,1,"Germany",107959.39,"Female",1
827,NA,26,0,"France",0,"Female",2
760,NA,38,0,"Germany",170935.94,"Female",1
261,NA,35,0,"Germany",108122.39,"Male",2
641,NA,35,1,"France",0,"Male",2
2479,NA,31,0,"Germany",128663.81,"Male",1
407,NA,52,0,"Germany",0,"Male",1
2665,NA,78,1,"Germany",120875.23,"Male",2
730,NA,27,0,"France",0,"Female",2
1849,NA,39,1,"Germany",130969.77,"Male",2
2421,NA,40,0,"Germany",128644.46,"Female",1
2615,NA,34,1,"Spain",171671.9,"Female",1
2343,NA,35,0,"Spain",136526.26,"Female",2
1531,NA,36,0,"Spain",77910.23,"Male",1
2900,NA,57,0,"France",111359.55,"Female",1
1473,NA,38,0,"Germany",138515.02,"Male",1
1905,NA,62,1,"France",125023.1,"Male",2
1363,NA,42,1,"Spain",68683.68,"Female",1
1813,NA,26,1,"France",63562.02,"Male",2
1668,NA,35,1,"Spain",123935.35,"Male",1
2291,NA,22,1,"France",0,"Male",1
30,NA,42,0,"Spain",87212.8,"Male",1
2443,NA,35,0,"Spain",90727.79,"Male",1
2730,NA,43,1,"Spain",116497.31,"Male",1
122,NA,50,1,"Germany",85679.25,"Female",2
2632,NA,37,0,"France",0,"Female",2
1747,NA,38,0,"Germany",101985.81,"Male",2
1216,NA,37,0,"France",86270.93,"Male",2
2643,NA,40,0,"France",178074.33,"Male",1
245,NA,38,0,"France",157993.15,"Male",2
2518,NA,51,0,"France",0,"Male",2
2126,NA,34,0,"Germany",118028.35,"Male",1
1804,NA,47,0,"France",104887.43,"Female",1
474,NA,54,1,"Spain",0,"Male",2
1800,NA,32,0,"Germany",0,"Female",2
285,NA,27,0,"France",132576.25,"Male",1
934,NA,50,0,"France",122453.37,"Male",2
2341,NA,42,0,"France",0,"Male",1
1809,NA,26,1,"France",105792.49,"Male",1
921,NA,47,0,"Spain",0,"Male",2
1288,NA,49,0,"France",155114.9,"Female",1
2952,NA,61,1,"France",191091.74,"Female",2
2778,NA,27,1,"Germany",0,"Male",2
1235,NA,35,0,"France",0,"Female",1
1361,NA,38,1,"Germany",106922.92,"Male",1
55,NA,42,1,"Germany",0,"Male",2
2618,NA,31,0,"France",0,"Male",1
229,NA,36,0,"Germany",129417.82,"Female",1
2268,NA,35,1,"France",0,"Male",2
1325,NA,25,1,"France",85227.84,"Male",1
2563,NA,40,1,"France",0,"Male",2
2225,NA,62,1,"Germany",0,"Female",2
304,NA,24,1,"France",150186.22,"Male",2
800,NA,36,1,"France",0,"Male",2
2183,NA,40,1,"France",0,"Male",1
659,NA,40,1,"France",0,"Male",1
2677,NA,32,1,"France",129634.25,"Female",1
889,NA,39,1,"France",0,"Male",2
897,NA,44,1,"France",110340.68,"Male",2
147,NA,41,0,"Spain",0,"Female",1
2087,NA,46,1,"France",0,"Female",2
401,NA,43,0,"France",0,"Female",1
1237,NA,32,1,"Germany",134237.07,"Male",2
1988,NA,53,1,"Germany",86351.85,"Female",2
601,NA,39,0,"Spain",0,"Female",2
2703,NA,27,0,"France",0,"Male",2
936,NA,36,0,"France",129440.3,"Male",2
681,NA,37,1,"France",0,"Male",2
2119,NA,57,0,"Spain",0,"Male",3
724,NA,73,1,"France",0,"Male",1
706,NA,34,0,"Germany",0,"Male",2
195,NA,29,0,"France",0,"Male",2
679,NA,65,0,"France",106804.26,"Female",1
2964,NA,39,1,"Germany",121681.91,"Male",1
680,NA,34,0,"France",121345.88,"Male",1
902,NA,35,1,"France",0,"Male",2
582,NA,34,0,"Germany",147487.23,"Male",2
2649,NA,39,0,"France",75339.64,"Female",1
778,NA,30,1,"France",0,"Male",2
134,NA,40,0,"France",100812.33,"Female",2
62,NA,43,0,"France",105799.32,"Male",2
463,NA,25,1,"Spain",0,"Male",2
57,NA,41,0,"France",56214.85,"Female",1
120,NA,51,1,"France",99286.98,"Female",1
518,NA,57,0,"Spain",0,"Female",2
546,NA,31,1,"Germany",90547.48,"Female",2
2539,NA,22,0,"France",76318.64,"Female",1
1847,NA,32,1,"France",0,"Female",2
2382,NA,26,1,"France",152212.88,"Male",1
2227,NA,29,0,"France",0,"Male",2
1282,NA,23,1,"Germany",134796.87,"Female",2
2896,NA,45,1,"France",0,"Female",1
1755,NA,44,0,"Germany",98862.54,"Female",1
2420,NA,22,0,"France",186788.96,"Female",1
742,NA,51,0,"Spain",0,"Male",2
999,NA,28,0,"Germany",118402.25,"Male",2
2905,NA,31,1,"Germany",86006.3,"Female",1
2222,NA,34,1,"Spain",0,"Male",1
2314,NA,59,1,"Germany",118433.94,"Female",2
537,NA,42,0,"France",14262.8,"Female",2
1429,NA,44,0,"France",0,"Male",2
53,NA,55,0,"Germany",161608.81,"Female",1
666,NA,41,0,"Germany",114991.45,"Male",1
1550,NA,51,1,"Spain",135506.58,"Male",3
1311,NA,33,1,"France",115195.58,"Male",1
2522,NA,41,1,"France",102994.04,"Female",1
420,NA,42,0,"France",0,"Female",1
110,NA,42,1,"Germany",0,"Male",2
2351,NA,26,0,"France",0,"Female",2
1181,NA,32,0,"Spain",0,"Male",2
770,NA,27,1,"Germany",107375.82,"Male",2
2191,NA,49,0,"France",0,"Male",2
2029,NA,39,1,"Spain",0,"Female",2
1218,NA,29,0,"France",0,"Male",2
2248,NA,53,0,"France",0,"Female",3
2801,NA,32,1,"Spain",145553.07,"Female",1
81,NA,48,0,"Germany",63227,"Male",1
2336,NA,38,1,"France",93680.43,"Male",2
1575,NA,31,0,"Spain",118899.45,"Male",2
2995,NA,33,0,"Germany",35016.6,"Male",3
2107,NA,22,0,"Germany",131160.85,"Male",1
2311,NA,68,0,"Spain",112595.85,"Male",1
2714,NA,73,1,"France",0,"Male",1
20,NA,55,1,"France",0,"Male",2
656,NA,35,0,"France",143744.77,"Male",2
2070,NA,24,1,"France",161884.99,"Female",1
2150,NA,37,0,"France",142987.46,"Female",3
963,NA,62,1,"France",0,"Female",2
1558,NA,44,0,"France",157622.58,"Female",1
550,NA,34,1,"Germany",107104.5,"Male",4
1061,NA,35,1,"Spain",0,"Male",2
348,NA,34,0,"Spain",90307.62,"Male",1
768,NA,41,1,"Spain",0,"Female",2
1878,NA,29,1,"Spain",95900.04,"Male",1
1138,NA,58,1,"France",128410.71,"Male",2
2041,NA,25,1,"Spain",0,"Male",2
1895,NA,50,0,"France",201009.64,"Male",1
2212,NA,42,0,"France",0,"Female",2
700,NA,31,1,"Germany",148600.91,"Male",1
2437,NA,39,0,"France",120018.86,"Female",2
1245,NA,26,0,"Germany",0,"Female",2
255,NA,47,1,"France",0,"Female",2
171,NA,34,1,"France",114450.32,"Female",1
23,NA,56,0,"France",0,"Female",3
365,NA,51,0,"France",0,"Male",3
1462,NA,35,0,"France",138023.79,"Male",2
610,NA,63,1,"France",169832.57,"Male",2
2289,NA,33,0,"France",117715.84,"Male",1
1890,NA,41,0,"Germany",147974.16,"Male",2
1735,NA,45,1,"Spain",137655.31,"Male",1
2576,NA,24,0,"Spain",0,"Female",2
2203,NA,40,0,"France",93183.19,"Male",2
310,NA,46,1,"France",0,"Male",2
1509,NA,40,0,"Germany",100275.88,"Male",1
168,NA,33,0,"Germany",0,"Female",2
1612,NA,37,1,"France",0,"Female",2
329,NA,68,0,"Spain",0,"Male",1
1137,NA,61,1,"France",73688.2,"Male",1
1768,NA,35,0,"Spain",140691.08,"Male",2
1113,NA,31,1,"France",0,"Female",3
2527,NA,35,1,"Germany",171982.95,"Male",1
1091,NA,27,0,"France",0,"Female",1
2131,NA,31,1,"Spain",99513.91,"Male",1
1128,NA,63,0,"France",160982.89,"Male",1
1078,NA,46,1,"Germany",89087.89,"Female",1
2021,NA,39,1,"Spain",116120.19,"Male",2
2991,NA,35,1,"Germany",123674.28,"Male",2
1010,NA,46,0,"France",91443.75,"Male",1
2215,NA,42,0,"France",0,"Male",1
288,NA,32,1,"France",100433.8,"Male",1
1886,NA,41,0,"Germany",80542.81,"Female",1
1618,NA,35,0,"Spain",0,"Male",2
2909,NA,34,0,"Spain",0,"Female",2
567,NA,36,0,"France",0,"Male",1
336,NA,34,0,"France",0,"Male",2
2344,NA,52,0,"France",106723.28,"Male",1
299,NA,51,1,"Spain",65046.08,"Female",2
197,NA,26,0,"France",0,"Male",2
472,NA,23,1,"Germany",115563.71,"Male",1
1307,NA,34,1,"France",0,"Male",1
2414,NA,48,1,"Germany",122831.58,"Male",4
2535,NA,30,1,"France",0,"Female",2
45,NA,50,1,"Spain",0,"Male",2
1294,NA,30,1,"Spain",119266.69,"Male",2
1650,NA,66,1,"Spain",148846.39,"Female",1
2740,NA,31,0,"Spain",0,"Male",1
1019,NA,33,1,"Spain",0,"Male",2
687,NA,36,1,"France",110414.48,"Female",1
1486,NA,32,0,"France",87637.26,"Male",2
1000,NA,37,1,"France",87374.88,"Male",2
2828,NA,27,1,"France",156811.74,"Male",1
2053,NA,33,1,"France",127638.35,"Female",1
1926,NA,31,0,"France",71269.89,"Male",2
1395,NA,53,0,"France",127642.44,"Female",1
284,NA,33,0,"France",129605.99,"Female",1
1454,NA,34,0,"France",0,"Male",2
193,NA,35,1,"France",0,"Male",2
1965,NA,28,1,"France",107141.27,"Male",1
1030,NA,34,1,"France",52192.08,"Male",2
833,NA,39,0,"France",0,"Male",1
155,NA,30,1,"France",64097.75,"Male",1
2358,NA,41,1,"Germany",0,"Female",2
1482,NA,34,1,"France",0,"Male",2
433,NA,26,0,"Spain",0,"Female",2
1012,NA,38,1,"Spain",0,"Male",2
1198,NA,35,1,"Spain",0,"Male",2
415,NA,44,0,"France",107764.75,"Male",1
1386,NA,38,1,"Spain",137811.75,"Female",1
2300,NA,28,0,"Germany",116574.84,"Female",1
114,NA,49,0,"Spain",141434.04,"Female",2
2269,NA,28,0,"France",147813.05,"Female",1
2011,NA,44,0,"Spain",0,"Male",2
777,NA,44,0,"France",0,"Female",1
1197,NA,26,1,"Spain",139584.57,"Male",1
1313,NA,24,1,"France",138166.3,"Female",1
1697,NA,40,0,"Germany",62389.03,"Female",3
1635,NA,42,0,"Germany",154007.21,"Female",1
14,NA,46,1,"France",40685.92,"Male",1
2741,NA,31,0,"France",0,"Male",1
247,NA,33,1,"Spain",164284.72,"Male",2
828,NA,51,0,"France",141136.79,"Male",1
1671,NA,42,0,"Germany",64497.94,"Female",3
1706,NA,29,1,"France",88814.4,"Female",1
2438,NA,37,0,"Spain",138076.47,"Female",2
303,NA,40,0,"Spain",0,"Male",1
2821,NA,32,0,"Germany",0,"Female",1
2809,NA,31,0,"France",98360.03,"Female",1
2845,NA,26,1,"Spain",96659.64,"Male",2
2142,NA,42,0,"Germany",0,"Female",2
449,NA,38,0,"Spain",0,"Male",2
2310,NA,36,0,"France",0,"Female",2
1152,NA,51,1,"Germany",129735.3,"Female",4
1510,NA,54,0,"Germany",147493.89,"Male",1
1141,NA,39,0,"Germany",65848.36,"Male",2
2498,NA,46,0,"France",0,"Female",2
1183,NA,29,0,"Spain",87375.78,"Female",2
2772,NA,40,0,"France",126477.42,"Male",2
2759,NA,40,1,"Spain",0,"Male",2
735,NA,41,0,"France",126670.37,"Female",1
1764,NA,37,0,"France",133200.09,"Female",1
1339,NA,25,0,"Germany",136202.78,"Male",1
863,NA,37,1,"France",152760.24,"Female",1
487,NA,62,1,"Spain",0,"Female",1
1693,NA,40,1,"Germany",152092.44,"Male",2
71,NA,29,0,"Germany",37266.67,"Female",2
1540,NA,55,1,"France",88786.81,"Female",1
2335,NA,33,0,"France",84622.13,"Male",1
1362,NA,35,1,"Germany",123042,"Male",1
2455,NA,39,0,"France",145177.84,"Female",1
1822,NA,41,1,"France",0,"Female",2
1738,NA,37,1,"Germany",121342.24,"Male",2
6,NA,38,1,"France",0,"Female",2
2287,NA,31,0,"France",0,"Male",2
2416,NA,33,1,"Spain",0,"Female",2
574,NA,38,1,"France",90957.81,"Male",1
1792,NA,49,0,"Spain",0,"Male",2
815,NA,23,0,"Germany",118336.95,"Male",1
1562,NA,37,0,"France",100443.36,"Male",2
1892,NA,74,0,"France",85839.62,"Male",1
2856,NA,35,1,"France",112668.7,"Female",1
2274,NA,33,0,"France",0,"Male",2
958,NA,35,1,"France",107499.7,"Female",1
1108,NA,32,1,"France",0,"Male",1
1474,NA,70,0,"Spain",95448.32,"Male",1
2292,NA,56,1,"France",138227.19,"Male",2
2719,NA,39,1,"Germany",0,"Female",2
705,NA,39,1,"Spain",0,"Female",2
1411,NA,36,0,"France",99472.76,"Male",2
380,NA,38,1,"France",0,"Male",2
2891,NA,30,0,"France",0,"Female",2
1357,NA,62,1,"France",0,"Female",2
270,NA,43,1,"France",116229.85,"Male",2
2054,NA,50,1,"France",0,"Male",2
2120,NA,54,1,"France",0,"Male",2
2210,NA,42,0,"France",0,"Female",1
1969,NA,38,1,"Germany",147171.2,"Male",1
1648,NA,45,0,"Germany",98792.4,"Female",2
2317,NA,38,1,"France",135936.1,"Male",2
1045,NA,38,0,"Germany",63492.94,"Female",1
278,NA,37,0,"France",68598.56,"Female",1
866,NA,31,1,"Spain",76665.71,"Male",2
886,NA,41,0,"France",154863.15,"Male",1
2990,NA,41,0,"Germany",152039.7,"Female",2
688,NA,38,1,"France",85626.6,"Female",1
254,NA,35,1,"Germany",153895.65,"Female",1
178,NA,30,0,"France",129938.07,"Female",1
1518,NA,19,1,"France",0,"Male",1
971,NA,43,0,"France",0,"Female",1
1431,NA,36,1,"Spain",0,"Female",1
2136,NA,45,0,"Germany",107714.74,"Male",1
749,NA,61,1,"France",118098.62,"Male",2
1625,NA,39,1,"France",0,"Male",2
2098,NA,38,0,"Spain",0,"Female",1
793,NA,42,1,"Germany",0,"Female",3
29,NA,38,0,"France",92833.89,"Male",1
